 c =    0.10000000000000E+03   0.10000000000000E+02; m =     0
      0
    0.60000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.70000000000000  -4.59860249103390 -1.39309134723056    -11  -4.24888066921258 -1.78954011816998     -9   4,  5
    0.80000000000000  -1.69766129305483 -6.00073747896188     -7  -0.99073393099883 -5.79598092960296     -5   8,  8
    0.90000000000000   3.99013064421986 -4.48504260126694     -3   3.97898597578541 -3.56428881814290     -1  12, 12
    1.00000000000000  -6.28444100926904 -0.31830450749467      0  -1.85995235197765 -0.28323495404181      3  13, 13
      3
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.70000000000000  -3.88651834600405 -1.17737701078817    -11  -3.59097000062260 -1.51243886455118     -9   4,  5
    0.80000000000000  -1.43478566522888 -5.07154881115356     -7  -0.83732299426843 -4.89849794234726     -5   8,  8
    0.90000000000000   3.37227589088536 -3.79055283709942     -3   3.36285692693304 -3.01237385973510     -1  12, 12
    1.00000000000000  -5.31132205757410 -0.26901640880838      0  -1.57194664386623 -0.23937722649627      3  13, 13
      4
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000  -0.96172185691062  0.65898054874174    -13  -0.95989375927303  0.51633914577602    -11   1,  2
    0.70000000000000  -1.08758830108398 -0.46159886828579     -9  -0.94688318755581 -0.53057289786949     -7   5,  6
    0.80000000000000  -1.54574115562370 -9.26019311775224     -6  -0.42514350818496 -8.28385520821191     -4   9, 10
    0.90000000000000   2.93943679259839 -2.59406457991918     -2   2.50213473380125 -1.67036168440041      0  12, 13
    1.00000000000000   4.65968572520117  0.23857440180466      0   2.28723682615726  0.35074098459747      3  13, 13
      5
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000  -0.87088015714883  0.59601140979388    -13  -8.70283172701665  4.66138197326231    -12   2,  2
    0.70000000000000  -0.98376078455780 -0.41753187166779     -9  -8.56487900123090 -4.79921198406213     -8   5,  6
    0.80000000000000  -1.39817548260476 -8.37615983405200     -6  -0.38455677291999 -7.49302896641710     -4   9, 10
    0.90000000000000   2.65882061891310 -2.34641969823897     -2   2.26326602370928 -1.51089899218448      0  12, 13
    1.00000000000000   4.21484432494566  0.21579866600988      0   2.06888355246736  0.31725715759353      3  13, 13
      6
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000  -2.60620213127095  1.39304377588084    -12  -2.47665819879166  0.98753981947978    -10   3,  3
    0.70000000000000  -1.79587604707935 -1.01384133730212     -8  -1.46159934159245 -1.06347751319713     -6   7,  7
    0.80000000000000  -0.46009391904331 -9.80313773422349     -5   0.62076969677748 -8.03170831328420     -3  10, 11
    0.90000000000000   1.36937818726802 -0.89956195534659     -1   0.94326712680487 -0.40664109919245      1  13, 13
    1.00000000000000  -3.85630085211996 -0.19968043628162      0  -2.63635045416684 -0.40726772002264      3  13, 13
      7
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000  -2.42614184429900  1.29685197600966    -12  -2.30513217541067  0.91955619238352    -10   3,  3
    0.70000000000000  -1.67186960578267 -0.94383492585081     -8  -1.36067496461016 -0.99004369618063     -6   7,  7
    0.80000000000000  -0.42832412854688 -9.12622456686286     -5   0.57790513722655 -7.47711352322221     -3  10, 11
    0.90000000000000   1.27482171451412 -0.83744660524680     -1   8.78133905606737 -3.78562261385777      0  13, 13
    1.00000000000000  -3.59002071866628 -0.18589236961874      0  -2.45430870543234 -0.37914561363164      3  13, 13
      8
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000  -1.66687409051231  8.93848391353694    -15  -2.38872523207266  7.74739995345200    -13   1,  1
    0.60000000000000  -5.28192281840458  2.08905449373338    -11  -4.76692023608473  1.27037836350011     -9   4,  5
    0.70000000000000  -2.17603767034198 -1.59511043338656     -7  -1.63715732828168 -1.53879100499402     -5   8,  8
    0.80000000000000   0.61058957215006 -7.46677219609918     -4   1.22658783340030 -5.51517168930295     -2  11, 11
    0.90000000000000   4.09678134664147 -1.75468476203066     -1   2.03076087798775 -0.27405166796143      1  13, 13
    1.00000000000000   3.35364804766794  0.17571251282934      0   2.93208640915426  0.45645500460599      3  13, 13
      9
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.60000000000000  -4.99619771944752  1.97604226306292    -11  -4.50916049762539  1.20162411780924     -9   4,  5
    0.70000000000000  -2.05832557130580 -1.50882341818345     -7  -1.54859579285569 -1.45555057013622     -5   8,  8
    0.80000000000000   0.57755991420693 -7.06285941603812     -4   1.16023593611900 -5.21683014746135     -2  11, 11
    0.90000000000000   3.87516720072024 -1.65976562136986     -1   1.92090748346552 -0.25922692600069      1  13, 13
    1.00000000000000   3.17223347243964  0.16620739767589      0   2.77347608305896  0.43176320940433      3  13, 13
     10
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000  -0.57080225357011  1.81784898711616    -13  -0.67054184002721  1.49413014588492    -11   2,  2
    0.60000000000000  -8.34321477781607  2.19608267404431    -10  -7.12820326890765  0.97400216332685     -8   5,  6
    0.70000000000000  -1.99878766109134 -1.89274540897604     -6  -1.36696407699489 -1.68166565664742     -4   9,  9
    0.80000000000000   0.95435463948775 -4.21618050879585     -3   1.08982143932252 -2.74194275472195     -1  12, 12
    0.90000000000000   7.56911213625451 -1.21509545966609     -1   1.78138155950956  0.98398185685539      1  13, 13
    1.00000000000000  -3.00028222809883 -0.15915125178493      0  -3.18860221643808 -0.50039003427673      3  13, 13
     11
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000  -0.54563026968512  1.73706654754076    -13  -0.64059595271396  1.42767939479785    -11   2,  2
    0.60000000000000  -7.97221666029083  2.09842972545792    -10  -6.81121829674884  0.93069134507875     -8   6,  6
    0.70000000000000  -1.90990774185000 -1.80858086145858     -6  -1.30617940356209 -1.60688717427951     -4   9,  9
    0.80000000000000   0.91191743371830 -4.02869997230603     -3   1.04136044300144 -2.62001702179701     -1  12, 12
    0.90000000000000   7.23253707712315 -1.16106391424500     -1   1.70216901873417  0.94022722015657      1  13, 13
    1.00000000000000  -2.86686893600397 -0.15207428674385      0  -3.04681491559950 -0.47813923360901      3  13, 13
     12
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000  -1.34153797005269  2.96924925934740    -12  -1.40543199573305  2.31050417315709    -10   3,  3
    0.60000000000000  -1.05609217224967  0.14078382021485     -8  -8.50502430561045  0.04002224716857     -7   7,  7
    0.70000000000000  -1.41245769043016 -1.75061380842553     -5  -0.85358810666727 -1.42842113158749     -3  10, 10
    0.80000000000000   0.71289335809690 -1.78555002988679     -2   0.62069476830031 -0.98325276150950      0  12, 13
    0.90000000000000   7.10194424726179  2.09021606018802     -1  -1.82811547247397  2.10401454592867      1  13, 13
    1.00000000000000   2.73374111377199  0.14690329313208      0   3.41448417812258  0.54034428891744      3  13, 13
     13
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.50000000000000  -1.29090180687359  2.85715270205780    -12  -1.35239017486611  2.22327903690897    -10   3,  4
    0.60000000000000  -1.01622516978082  0.13546929832411     -8  -8.18396435230872  0.03851210867075     -7   7,  7
    0.70000000000000  -1.35913804632234 -1.68452892256874     -5  -0.82136553858442 -1.37449887477233     -3  10, 10
    0.80000000000000   0.68598195366792 -1.71814631734447     -2   0.59726381927134 -0.94613541089830      0  12, 13
    0.90000000000000   6.83384903821052  2.01131134169005     -1  -1.75910493357105  2.02458894078498      1  13, 13
    1.00000000000000   2.63054361321839  0.14135775972443      0   3.28558893230464  0.51994653443594      3  13, 13
     14
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.66313163699363  1.31623177800327    -14   0.40867160863548  1.14222997053442    -12   1,  1
    0.50000000000000  -2.43470403450265  3.97810906767597    -11  -2.33591227027015  2.90894447887641     -9   4,  5
    0.60000000000000  -1.09139123867142  0.00145699881539     -7  -8.23700604527379 -1.10861858572148     -6   8,  8
    0.70000000000000  -0.76460403104419 -1.28865297344516     -4  -0.38574801959745 -0.95914470504689     -2  11, 11
    0.80000000000000   3.52363548854213 -5.62966928768925     -2   2.44311877589592 -2.43366458954851      0  13, 13
    0.90000000000000  -0.47213820769779  4.47179051595753     -1  -5.09078197434134 -0.33660576112595      1  13, 13
    1.00000000000000  -2.52292715262692 -0.13743349421296      0  -3.61534519776678 -0.57715608051755      3  13, 13
     15
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.62696246691179  1.28566405239210    -14   0.39473494601097  1.10786651535239    -12   1,  1
    0.50000000000000  -2.35486898499709  3.84765011431774    -11  -2.25930192565281  2.81354453166271     -9   4,  5
    0.60000000000000  -1.05559813850063  0.00140921653463     -7  -7.96686652529130 -1.07226057577951     -6   8,  8
    0.70000000000000  -0.73952819319442 -1.24639050595049     -4  -3.73097086038107 -9.27688740751809     -3  11, 11
    0.80000000000000   3.40807487341693 -5.44503950746591     -2   2.36299462301910 -2.35385049473334      0  13, 13
    0.90000000000000  -0.45665403463761  4.32513435234033     -1  -4.92382546072547 -0.32556648963005      1  13, 13
    1.00000000000000  -2.44018561632969 -0.13292624617847      0  -3.49677688492558 -0.55822775722625      3  13, 13
     16
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000  -0.79757247812478 -2.26045366285585    -13  -0.40020545470655 -1.86550927436196    -11   2,  2
    0.50000000000000   3.56589690709946 -4.41485083378627    -10   3.16931983549003 -3.00060549196515     -8   6,  6
    0.60000000000000   9.31826326518988  1.28541483276244     -7   6.53918899306669  1.88651823578882     -5   9,  9
    0.70000000000000   3.05640780935823  7.64157045837381     -4   1.09631442876022  5.12957402551528     -2  11, 12
    0.80000000000000  -1.23709737664743  1.27366763615242     -1  -6.65071253010403  3.53318164668950      0  13, 13
    0.90000000000000   6.60805641255918 -0.16981330397080     -1   0.44062129397863  3.97278888447401      1  13, 13
    1.00000000000000  -2.35037983668095 -0.12988366086755      0  -3.79507114106548 -0.61141453603676      3  13, 13
     17
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.77441524445862  2.19504633346551    -13   0.38790949668568  1.81171000453019    -11   2,  2
    0.50000000000000  -3.46251554091282  4.28685675704353    -10  -3.07743618373423  2.91361296535103     -8   5,  6
    0.60000000000000  -9.04811108806862 -1.24814848759538     -7  -6.34960685502252 -1.83182489345564     -5   8,  9
    0.70000000000000  -2.96779738914054 -7.42002843529276     -4  -1.06453042339426 -4.98085901812508     -2  11, 11
    0.80000000000000   1.20123183604121 -1.23674186200920     -1   6.45789715048117 -3.43074874834969      0  13, 13
    0.90000000000000  -6.41647770576802  0.16489012972113     -1  -0.42784693909828 -3.85761103045474      1  13, 13
    1.00000000000000   2.28223835884441  0.12611811435452      0   3.68504562433351  0.59368859684765      3  13, 13
     18
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000   0.70043616797455  3.29863761097585    -12   0.19693072749821  2.58466340818121    -10   3,  3
    0.50000000000000  -4.32297309915980  4.06924440161103     -9  -3.57567094034634  2.52594313016570     -7   6,  7
    0.60000000000000  -6.61485442624549 -1.92954354339720     -6  -4.26878056074763 -1.99959524824862     -4   9, 10
    0.70000000000000  -0.78597160123170 -3.66774591096216     -3  -0.03998421391789 -2.18082095852075     -1  12, 12
    0.80000000000000   3.10431388155267 -1.84675433069574     -1   1.16007373032674 -0.04072617802916      1  13, 13
    0.90000000000000  -0.51196744969199 -4.89233455723678     -1   6.07908329329015 -0.21558655082420      1  13, 13
    1.00000000000000  -2.20543423932762 -0.12373290115164      0  -3.95646925894244 -0.64355561044527      3  13, 13
     19
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.40000000000000  -0.68235583198780 -3.21311115266634    -12  -0.19178163478639 -2.51747387546464    -10   3,  4
    0.50000000000000   4.21066869955010 -3.96353186815533     -9   3.48278048449530 -2.46032300107576     -7   6,  7
    0.60000000000000   6.44301065538095  1.87941696188316     -6   4.15788418953135  1.94764882982934     -4   9, 10
    0.70000000000000   0.76555326472099  3.57246349855938     -3   0.03894548537725  2.12416657542295     -1  12, 12
    0.80000000000000  -3.02366856896287  1.79877848612649     -1  -1.12993679437918  0.03966817439837      1  13, 13
    0.90000000000000   0.49866732071289  4.76523921033682     -1  -5.92115803471490  0.20998594294616      1  13, 13
    1.00000000000000   2.14814044095124  0.12051851018741      0   3.85368625686412  0.62683702290756      3  13, 13
     20
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   2.13687549843889  1.08956120086177    -14   1.49675898189116  1.04293093274005    -12   1,  1
    0.40000000000000   0.30708732266255  4.13426371825857    -11  -0.19933920239125  3.06463192091369     -9   4,  5
    0.50000000000000  -4.40715455171587  3.09479808047307     -8  -3.39428400767926  1.69923203406292     -6   7,  8
    0.60000000000000  -3.90774574125739 -1.84103431568028     -5  -2.28108539834059 -1.58547232784182     -3  10, 10
    0.70000000000000  -0.03336379983165 -1.42099117525163     -2   1.48782941672296 -7.26580239070849     -1  12, 13
    0.80000000000000   5.31492319590940 -0.94964062365420     -1   0.88656183141276  0.99451839171372      1  13, 13
    0.90000000000000   6.26754612572804  0.29442858512575     -1  -0.27329468261793  5.26765206358793      1  13, 13
    1.00000000000000   2.08115546997010  0.11864569099118      0   4.10163234263175  0.67391639377509      3  13, 13
     21
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000  -2.08459458123813 -1.06401592730527    -14  -1.45960781599593 -1.01707140267141    -12   1,  1
    0.40000000000000  -0.29985608592785 -4.03697344739021    -11   0.19464502304529 -2.99251386408076     -9   4,  5
    0.50000000000000   4.30344227294238 -3.02196910114243     -8   3.31440731129973 -1.65924450436587     -6   7,  8
    0.60000000000000   3.81578590128166  1.79770979247312     -5   2.22740528163114  1.54816187025625     -3  10, 10
    0.70000000000000   0.03257865926810  1.38755140466993     -2  -1.45281676131330  7.09481838372238     -1  12, 12
    0.80000000000000  -5.18984865960966  0.92729300802988     -1  -0.86569863059542 -0.97111468067209      1  13, 13
    0.90000000000000  -6.12005379206348 -0.28749988316703     -1   0.26686331861855 -5.14368994504927      1  13, 13
    1.00000000000000  -2.03218024572337 -0.11585363657428      0  -4.00510982585832 -0.65805731597674      3  13, 13
     22
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000   2.79350143408468  1.94241971823931    -13   1.83989870160048  1.70417535289555    -11   2,  3
    0.40000000000000  -0.29937022750163  4.47488946866556    -10  -0.67404674007973  3.12265400429730     -8   5,  6
    0.50000000000000  -3.81591468397812  1.89809256828514     -7  -2.72985934460581  0.85700546153905     -5   8,  8
    0.60000000000000  -1.91009373833532 -1.33000025410945     -4  -0.98174454348644 -0.99395241109324     -2  11, 11
    0.70000000000000   0.83590271281287 -4.38840772676051     -2   0.91444307380183 -1.82844632160111      0  13, 13
    0.80000000000000   5.21291648658960  2.24491460338537     -1  -1.06792679656635  1.80597504526045      1  13, 13
    0.90000000000000  -1.53058325905750  5.01388986142218     -1  -6.78476580825813 -1.63907158042598      1  13, 13
    1.00000000000000  -1.97280973506903 -0.11439628789304      0  -4.23215633194877 -0.70276807463006      3  13, 13
     23
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0  15,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.20000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.30000000000000  -2.73357452920329 -1.90070764313021    -13  -1.79983037094426 -1.66772580938942    -11   2,  2
    0.40000000000000   0.29293263403594 -4.37864452598744    -10   0.65954975072522 -3.05549249550570     -8   5,  6
    0.50000000000000   3.73384240943287 -1.85726860095112     -7   2.67114582872697 -0.83857308197291     -5   8,  8
    0.60000000000000   1.86901165151765  1.30139475438778     -4   0.96062928942995  0.97257459157004     -2  11, 11
    0.70000000000000  -0.81792420886407  4.29402233425579     -2  -0.89477533237542  1.78912029847751      0  13, 13
    0.80000000000000  -5.10079765002828 -2.19663122609387     -1   1.04495794404939 -1.76713233188601      1  13, 13
    0.90000000000000   1.49766364204327 -4.90605166770557     -1   6.63883980873149  1.60381860848433      1  13, 13
    1.00000000000000   1.93037875946804  0.11193586506861      0   4.14113157732159  0.68765301589035      3  13, 13
     24
    0.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.10000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
